7.6667,31.309,0,0.62619,Aberdeenshire,Rural,Economy
6.0833,29.087,0,0.83106,Aberdeenshire,Rural,Economy
16.417,37.766,0,0.75532,Aberdeenshire,Rural,Economy
18.833,38.251,0,0.95627,Aberdeenshire,Rural,Economy
8.75,44.05,0,0.97889,Aberdeenshire,Rural,Economy
14.101,64.159,0,0.5089,Aberdeenshire,Rural,Economy
15.25,58.956,0,0.65507,Aberdeenshire,Rural,Economy
12,7.8761,0,0.78761,Aberdeenshire,Rural,Economy
18.75,25.316,0,0.84386,Aberdeenshire,Rural,Economy
19.917,8.2009,0,0.32804,Aberdeenshire,Rural,Economy
16.117,0.56087,0,0.14022,Aberdeenshire,Rural,Economy
6.25,37.346,0,0.93365,Aberdeenshire,Rural,Economy
16.5,35.389,0,0.58982,Aberdeenshire,Rural,Economy
7.4167,31.524,0,0.70053,Aberdeenshire,Rural,Economy
11.5,39.11,0,1.3037,Aberdeenshire,Rural,Economy
14.333,48.862,0,2.4431,Aberdeenshire,Rural,Economy
13,16.767,0,0.55889,Aberdeenshire,Rural,Economy
6.5,12.392,0,0.61959,Aberdeenshire,Rural,Economy
16.25,15.315,0,0.51051,Aberdeenshire,Rural,Economy
7.75,16.136,0,0.53787,Aberdeenshire,Rural,Economy
8.4167,21.944,0,0.29259,Aberdeenshire,Rural,Economy
12.583,25.637,0,0.64093,Aberdeenshire,Rural,Economy
20.433,11.343,0,0.5156,Aberdeenshire,Rural,Economy
12.333,20.643,0,1.0321,Aberdeenshire,Rural,Economy
15.333,12.226,0,0.30564,Aberdeenshire,Rural,Economy
12,20.898,0,0.5971,Aberdeenshire,Rural,Economy
18.917,10.586,0,0.5293,Aberdeenshire,Rural,Economy
11.75,40.865,0,0.15421,Aberdeenshire,Rural,Economy
14.288,64.159,0,0.38356,Aberdeenshire,Rural,Economy
8.1667,36.956,0,0.28428,Aberdeenshire,Rural,Economy
20.333,40.865,0,1.0216,Aberdeenshire,Rural,Economy
23.417,42.346,0,0.47052,Aberdeenshire,Rural,Economy
9,37.65,0,0.62749,Aberdeenshire,Rural,Economy
11.083,4.2523,0,0.42523,Aberdeenshire,Rural,Economy
16.25,19.657,0,0.3574,Aberdeenshire,Rural,Economy
14.583,7.6002,0,0.76002,Aberdeenshire,Rural,Economy
14.5,49.05,0,0.61312,Aberdeenshire,Rural,Economy
16.083,2.4511,0,0.49022,Aberdeenshire,Rural,Economy
8,28.7,0,0.95665,Aberdeenshire,Rural,Economy
22.5,47.643,0,0.5015,Aberdeenshire,Rural,Economy
15.583,3.5767,0,0.35767,Aberdeenshire,Rural,Economy
